FrameId,Event,Type,OId,HId,D
3027,4,MATCH,3.0,2.0,0.03567436661698953
3028,0,RAW,,,
3028,1,RAW,6.0,20.0,0.043295108822841044
3028,2,RAW,3.0,2.0,0.06110283159463492
3028,3,MATCH,6.0,20.0,0.043295108822841044
3028,4,MATCH,3.0,2.0,0.06110283159463492
3029,0,RAW,,,
3029,1,RAW,6.0,20.0,0.055543163060450595
3029,2,RAW,3.0,2.0,0.0463709677419355
3029,3,MATCH,6.0,20.0,0.055543163060450595
3029,4,MATCH,3.0,2.0,0.0463709677419355
3030,0,RAW,,,
3030,1,RAW,6.0,20.0,0.016949152542372836
3030,2,RAW,3.0,2.0,0.03836363636363638
3030,3,MATCH,6.0,20.0,0.016949152542372836
3030,4,MATCH,3.0,2.0,0.03836363636363638
3031,0,RAW,,,
3031,1,RAW,6.0,20.0,0.04200043299415457
3031,2,RAW,3.0,2.0,0.015503875968992276
3031,3,MATCH,6.0,20.0,0.04200043299415457
3031,4,MATCH,3.0,2.0,0.015503875968992276
3032,0,RAW,,,
3032,1,RAW,6.0,20.0,0.04466501240694787
3032,2,RAW,3.0,2.0,0.03686168413933044
3032,3,MATCH,6.0,20.0,0.04466501240694787
3032,4,MATCH,3.0,2.0,0.03686168413933044
3033,0,RAW,,,
3033,1,RAW,6.0,20.0,0.04053236539624927
3033,2,RAW,3.0,2.0,0.07044893091404725
3033,3,MATCH,6.0,20.0,0.04053236539624927
3033,4,MATCH,3.0,2.0,0.07044893091404725
3034,0,RAW,,,
3034,1,RAW,6.0,20.0,0.05528327778866893
3034,2,RAW,3.0,2.0,0.05486725663716818
3034,3,MATCH,6.0,20.0,0.05528327778866893
3034,4,MATCH,3.0,2.0,0.05486725663716818
3035,0,RAW,,,
3035,1,RAW,6.0,20.0,0.05747126436781613
3035,2,RAW,3.0,2.0,0.04472271914132375
3035,3,MATCH,6.0,20.0,0.05747126436781613
3035,4,MATCH,3.0,2.0,0.04472271914132375
3036,0,RAW,,,
3036,1,RAW,6.0,20.0,0.03832442067736186
3036,2,RAW,3.0,2.0,0.07731711221386262
3036,3,MATCH,6.0,20.0,0.03832442067736186
3036,4,MATCH,3.0,2.0,0.07731711221386262
3037,0,RAW,,,
3037,1,RAW,6.0,20.0,0.051724137931034475
3037,2,RAW,3.0,2.0,0.06040054256762151
3037,3,MATCH,6.0,20.0,0.051724137931034475
3037,4,MATCH,3.0,2.0,0.06040054256762151
3038,0,RAW,,,
3038,1,RAW,6.0,20.0,0.06466851278709884
3038,2,RAW,3.0,2.0,0.04867050225470382
3038,3,MATCH,6.0,20.0,0.06466851278709884
3038,4,MATCH,3.0,2.0,0.04867050225470382
3039,0,RAW,,,
3039,1,RAW,6.0,20.0,0.07397518454531171
3039,2,RAW,,2.0,
3039,3,MATCH,6.0,20.0,0.07397518454531171
3039,4,FP,,2.0,
3040,0,RAW,,,
3040,1,RAW,6.0,20.0,0.09144111192392101
3040,2,RAW,,2.0,
3040,3,MATCH,6.0,20.0,0.09144111192392101
3040,4,FP,,2.0,
3041,0,RAW,,,
3041,1,RAW,6.0,20.0,0.07121146330872774
3041,2,RAW,,2.0,
3041,3,MATCH,6.0,20.0,0.07121146330872774
3041,4,FP,,2.0,
3042,0,RAW,,,
3042,1,RAW,6.0,20.0,0.07946465913843581
3042,2,RAW,,2.0,
3042,3,MATCH,6.0,20.0,0.07946465913843581
3042,4,FP,,2.0,
3043,0,RAW,,,
3043,1,RAW,6.0,20.0,0.059335873707131226
3043,2,RAW,,2.0,
3043,3,MATCH,6.0,20.0,0.059335873707131226
3043,4,FP,,2.0,
3044,0,RAW,,,
3044,1,RAW,6.0,20.0,0.07975302289683561
3044,2,RAW,,2.0,
3044,3,MATCH,6.0,20.0,0.07975302289683561
3044,4,FP,,2.0,
3045,0,RAW,,,
3045,1,RAW,6.0,20.0,0.06901688182720955
3045,2,RAW,,2.0,
3045,3,MATCH,6.0,20.0,0.06901688182720955
3045,4,FP,,2.0,
3046,0,RAW,,,
3046,1,RAW,6.0,20.0,0.07681314755269741
3046,2,RAW,,2.0,
3046,3,MATCH,6.0,20.0,0.07681314755269741
3046,4,FP,,2.0,
3047,0,RAW,,,
3047,1,RAW,6.0,20.0,0.06415799929881971
3047,2,RAW,,2.0,
3047,3,MATCH,6.0,20.0,0.06415799929881971
3047,4,FP,,2.0,
3048,0,RAW,,,
3048,1,RAW,6.0,20.0,0.03928170594837266
3048,2,RAW,,2.0,
3048,3,MATCH,6.0,20.0,0.03928170594837266
3048,4,FP,,2.0,
3049,0,RAW,,,
3049,1,RAW,6.0,20.0,0.05836493889591232
3049,2,RAW,,2.0,
3049,3,MATCH,6.0,20.0,0.05836493889591232
3049,4,FP,,2.0,
3050,0,RAW,,,
3050,1,RAW,6.0,20.0,0.037770897832817285
3050,2,RAW,,2.0,
3050,3,MATCH,6.0,20.0,0.037770897832817285
3050,4,FP,,2.0,
3051,0,RAW,,,
3051,1,RAW,6.0,20.0,0.06683359013867485
3051,2,RAW,,2.0,
3051,3,MATCH,6.0,20.0,0.06683359013867485
3051,4,FP,,2.0,
3052,0,RAW,,,
3052,1,RAW,6.0,20.0,0.049579831932773155
3052,2,RAW,1376.0,,
3052,3,RAW,,2.0,
3052,4,MATCH,6.0,20.0,0.049579831932773155
3052,5,MISS,1376.0,,
3052,6,FP,,2.0,
3053,0,RAW,,,
3053,1,RAW,6.0,20.0,0.07413235422676812
3053,2,RAW,1376.0,,
3053,3,RAW,,2.0,
3053,4,MATCH,6.0,20.0,0.07413235422676812
3053,5,MISS,1376.0,,
3053,6,FP,,2.0,
3054,0,RAW,,,
3054,1,RAW,6.0,20.0,0.0606349757113116
3054,2,RAW,1376.0,,
3054,3,RAW,,2.0,
3054,4,MATCH,6.0,20.0,0.0606349757113116
3054,5,MISS,1376.0,,
3054,6,FP,,2.0,
3055,0,RAW,,,
3055,1,RAW,6.0,20.0,0.08548644338118028
3055,2,RAW,1376.0,56.0,0.04987980769230771
3055,3,RAW,,2.0,
3055,4,MATCH,6.0,20.0,0.08548644338118028
3055,5,ASCEND,1376.0,56.0,0.04987980769230771
3055,6,SWITCH,1376.0,56.0,0.04987980769230771
3055,7,FP,,2.0,
3056,0,RAW,,,
3056,1,RAW,6.0,20.0,0.08407250289240265
3056,2,RAW,1376.0,56.0,0.05306122448979589
3056,3,MATCH,6.0,20.0,0.08407250289240265
3056,4,MATCH,1376.0,56.0,0.05306122448979589
3057,0,RAW,,,
3057,1,RAW,6.0,20.0,0.08223587942639743
3057,2,RAW,1376.0,56.0,0.05623100303951367
3057,3,MATCH,6.0,20.0,0.08223587942639743
3057,4,MATCH,1376.0,56.0,0.05623100303951367
3058,0,RAW,,,
3058,1,RAW,6.0,20.0,0.0799667957941339
3058,2,RAW,1376.0,56.0,0.04166666666666663
3058,3,MATCH,6.0,20.0,0.0799667957941339
3058,4,MATCH,1376.0,56.0,0.04166666666666663
3059,0,RAW,,,
3059,1,RAW,6.0,20.0,0.06067172264355358
3059,2,RAW,1376.0,56.0,0.1099071207430341
3059,3,MATCH,6.0,20.0,0.06067172264355358
3059,4,MATCH,1376.0,56.0,0.1099071207430341
3060,0,RAW,,,
3060,1,RAW,6.0,20.0,0.07688378033205623
3060,2,RAW,1376.0,56.0,0.09656301145662849
3060,3,MATCH,6.0,20.0,0.07688378033205623
3060,4,MATCH,1376.0,56.0,0.09656301145662849
3061,0,RAW,,,
3061,1,RAW,6.0,20.0,0.07485337686679971
3061,2,RAW,1376.0,56.0,0.16258351893095768
3061,3,MATCH,6.0,20.0,0.07485337686679971
3061,4,MATCH,1376.0,56.0,0.16258351893095768
3062,0,RAW,,,
3062,1,RAW,6.0,20.0,0.09253065774804903
3062,2,RAW,1376.0,56.0,0.14814814814814814
3062,3,MATCH,6.0,20.0,0.09253065774804903
3062,4,MATCH,1376.0,56.0,0.14814814814814814
3063,0,RAW,,,
3063,1,RAW,6.0,20.0,0.10310559006211184
3063,2,RAW,1376.0,56.0,0.17784256559766765
3063,3,MATCH,6.0,20.0,0.10310559006211184
3063,4,MATCH,1376.0,56.0,0.17784256559766765
3064,0,RAW,,,
3064,1,RAW,6.0,20.0,0.1106950844854071
3064,2,RAW,1376.0,56.0,0.180439727065959
3064,3,MATCH,6.0,20.0,0.1106950844854071
3064,4,MATCH,1376.0,56.0,0.180439727065959
3065,0,RAW,,,
3065,1,RAW,6.0,20.0,0.12411723163841804
3065,2,MATCH,6.0,20.0,0.12411723163841804
3066,0,RAW,,,
3066,1,RAW,6.0,20.0,0.12243401759530792
3066,2,MATCH,6.0,20.0,0.12243401759530792
3067,0,RAW,,,
3067,1,RAW,6.0,20.0,0.1153436739659367
3067,2,MATCH,6.0,20.0,0.1153436739659367
3068,0,RAW,,,
3068,1,RAW,6.0,20.0,0.10957024196460818
3068,2,MATCH,6.0,20.0,0.10957024196460818
3069,0,RAW,,,
3069,1,RAW,6.0,20.0,0.14048309178743956
3069,2,MATCH,6.0,20.0,0.14048309178743956
3070,0,RAW,,,
3070,1,RAW,6.0,20.0,0.12600333181887025
3070,2,MATCH,6.0,20.0,0.12600333181887025
3071,0,RAW,,,
3071,1,RAW,6.0,20.0,0.12861024735972215
3071,2,MATCH,6.0,20.0,0.12861024735972215
3072,0,RAW,,,
3072,1,RAW,6.0,20.0,0.13359962159037153
3072,2,MATCH,6.0,20.0,0.13359962159037153
3073,0,RAW,,,
3073,1,RAW,6.0,20.0,0.1493026669929043
3073,2,MATCH,6.0,20.0,0.1493026669929043
3074,0,RAW,,,
3074,1,RAW,6.0,20.0,0.13921062009978613
3074,2,MATCH,6.0,20.0,0.13921062009978613
3075,0,RAW,,,
3075,1,RAW,6.0,20.0,0.12496775857621878
3075,2,MATCH,6.0,20.0,0.12496775857621878
3076,0,RAW,,,
3076,1,RAW,,20.0,
3076,2,FP,,20.0,
3077,0,RAW,,,
3077,1,RAW,,20.0,
3077,2,FP,,20.0,
3078,0,RAW,,,
3078,1,RAW,,20.0,
3078,2,FP,,20.0,
3079,0,RAW,,,
3079,1,RAW,,20.0,
3079,2,FP,,20.0,
3080,0,RAW,,,
3080,1,RAW,,20.0,
3080,2,FP,,20.0,
3081,0,RAW,,,
3082,0,RAW,,,
3083,0,RAW,,,
3084,0,RAW,,,
3085,0,RAW,,,
3086,0,RAW,,,
3087,0,RAW,,,
3088,0,RAW,,,
3089,0,RAW,,,
3090,0,RAW,,,
3091,0,RAW,,,
3092,0,RAW,,,
3093,0,RAW,,,
3094,0,RAW,,,
3095,0,RAW,,,
3096,0,RAW,,,
3097,0,RAW,,,
3098,0,RAW,,,
3099,0,RAW,,,
3100,0,RAW,,,
3101,0,RAW,,,
3102,0,RAW,,,
3103,0,RAW,,,
3104,0,RAW,,,
3105,0,RAW,,,
3106,0,RAW,,,
3107,0,RAW,,,
3108,0,RAW,,,
3109,0,RAW,,,
3110,0,RAW,,,
3111,0,RAW,,,
3112,0,RAW,,,
3113,0,RAW,,,
3114,0,RAW,,,
3115,0,RAW,,,
3116,0,RAW,,,
3117,0,RAW,,,
3118,0,RAW,,,
3119,0,RAW,,,
3120,0,RAW,,,
3121,0,RAW,,,
3122,0,RAW,,,
3123,0,RAW,,,
3124,0,RAW,,,
3125,0,RAW,,,
3125,1,RAW,24.0,37.0,0.05089141004862241
3125,2,ASCEND,24.0,37.0,0.05089141004862241
3125,3,SWITCH,24.0,37.0,0.05089141004862241
3126,0,RAW,,,
3126,1,RAW,24.0,37.0,0.049120679199514905
3126,2,MATCH,24.0,37.0,0.049120679199514905
3127,0,RAW,,,
3127,1,RAW,24.0,37.0,0.06222675604779948
3127,2,MATCH,24.0,37.0,0.06222675604779948
3128,0,RAW,,,
3128,1,RAW,24.0,37.0,0.05175523796309145
3128,2,MATCH,24.0,37.0,0.05175523796309145
3129,0,RAW,,,
3129,1,RAW,24.0,37.0,0.014285714285714235
3129,2,MATCH,24.0,37.0,0.014285714285714235
3130,0,RAW,,,
3130,1,RAW,24.0,37.0,0.03198267074413863
3130,2,MATCH,24.0,37.0,0.03198267074413863
3131,0,RAW,,,
3131,1,RAW,24.0,37.0,0.040478266284717845
3131,2,MATCH,24.0,37.0,0.040478266284717845
3132,0,RAW,,,
3132,1,RAW,24.0,37.0,0.03953322219576094
3132,2,MATCH,24.0,37.0,0.03953322219576094
3133,0,RAW,,,
3133,1,RAW,24.0,37.0,0.039133473095737226
3133,2,MATCH,24.0,37.0,0.039133473095737226
3134,0,RAW,,,
3134,1,RAW,24.0,37.0,0.062445414847161596
3134,2,MATCH,24.0,37.0,0.062445414847161596
3135,0,RAW,,,
3135,1,RAW,24.0,37.0,0.04542054077161484
3135,2,MATCH,24.0,37.0,0.04542054077161484
3136,0,RAW,,,
3136,1,RAW,24.0,37.0,0.04858548585485856
3136,2,MATCH,24.0,37.0,0.04858548585485856
3137,0,RAW,,,
3137,1,RAW,24.0,37.0,0.03265306122448974
3137,2,MATCH,24.0,37.0,0.03265306122448974
3138,0,RAW,,,
3138,1,RAW,24.0,37.0,0.028052153299091276
3138,2,MATCH,24.0,37.0,0.028052153299091276
3139,0,RAW,,,
3139,1,RAW,24.0,37.0,0.027971351142082823
3139,2,MATCH,24.0,37.0,0.027971351142082823
3140,0,RAW,,,
3140,1,RAW,24.0,37.0,0.03884945834889797
3140,2,MATCH,24.0,37.0,0.03884945834889797
3141,0,RAW,,,
3141,1,RAW,24.0,37.0,0.030475851006950605
3141,2,MATCH,24.0,37.0,0.030475851006950605
3142,0,RAW,,,
3142,1,RAW,24.0,37.0,0.007692307692307665
3142,2,MATCH,24.0,37.0,0.007692307692307665
3143,0,RAW,,,
3143,1,RAW,24.0,37.0,0.04023795753119064
3143,2,MATCH,24.0,37.0,0.04023795753119064
3144,0,RAW,,,
3144,1,RAW,24.0,37.0,0.03620494585421041
3144,2,MATCH,24.0,37.0,0.03620494585421041
3145,0,RAW,,,
3145,1,RAW,24.0,37.0,0.05248012116622491
3145,2,MATCH,24.0,37.0,0.05248012116622491
3146,0,RAW,,,
3146,1,RAW,24.0,37.0,0.06778683204730651
3146,2,MATCH,24.0,37.0,0.06778683204730651
3147,0,RAW,,,
3147,1,RAW,24.0,37.0,0.033919774806474345
3147,2,MATCH,24.0,37.0,0.033919774806474345
3148,0,RAW,,,
3148,1,RAW,24.0,37.0,0.039939087699868536
3148,2,MATCH,24.0,37.0,0.039939087699868536
3149,0,RAW,,,
3149,1,RAW,24.0,37.0,0.06438998957247133
3149,2,MATCH,24.0,37.0,0.06438998957247133
3150,0,RAW,,,
3150,1,RAW,24.0,37.0,0.05406084988684934
3150,2,MATCH,24.0,37.0,0.05406084988684934
3151,0,RAW,,,
3151,1,RAW,24.0,37.0,0.07767524292611383
3151,2,MATCH,24.0,37.0,0.07767524292611383
3152,0,RAW,,,
3152,1,RAW,24.0,37.0,0.07610869309492996
3152,2,MATCH,24.0,37.0,0.07610869309492996
3153,0,RAW,,,
3153,1,RAW,24.0,37.0,0.06619911050290794
3153,2,MATCH,24.0,37.0,0.06619911050290794
3154,0,RAW,,,
3154,1,RAW,24.0,37.0,0.0686740919012705
3154,2,MATCH,24.0,37.0,0.0686740919012705
3155,0,RAW,,,
3155,1,RAW,24.0,37.0,0.06189628190599539
3155,2,MATCH,24.0,37.0,0.06189628190599539
3156,0,RAW,,,
3156,1,RAW,24.0,37.0,0.05507682724252494
3156,2,MATCH,24.0,37.0,0.05507682724252494
3157,0,RAW,,,
3157,1,RAW,24.0,37.0,0.054425228891149535
3157,2,MATCH,24.0,37.0,0.054425228891149535
3158,0,RAW,,,
3158,1,RAW,24.0,37.0,0.0446578631452581
3158,2,MATCH,24.0,37.0,0.0446578631452581
3159,0,RAW,,,
3159,1,RAW,24.0,37.0,0.04141233918677811
3159,2,MATCH,24.0,37.0,0.04141233918677811
3160,0,RAW,,,
3160,1,RAW,24.0,37.0,0.07347184582956945
3160,2,MATCH,24.0,37.0,0.07347184582956945
3161,0,RAW,,,
3161,1,RAW,24.0,37.0,0.059700870724492816
3161,2,MATCH,24.0,37.0,0.059700870724492816
3162,0,RAW,,,
3162,1,RAW,24.0,37.0,0.05366444579043006
3162,2,MATCH,24.0,37.0,0.05366444579043006
3163,0,RAW,,,
3163,1,RAW,24.0,37.0,0.04024864024864028
3163,2,MATCH,24.0,37.0,0.04024864024864028
3164,0,RAW,,,
3164,1,RAW,24.0,37.0,0.08311181995392525
3164,2,MATCH,24.0,37.0,0.08311181995392525
3165,0,RAW,,,
3165,1,RAW,24.0,37.0,0.08737541528239201
3165,2,MATCH,24.0,37.0,0.08737541528239201
3166,0,RAW,,,
3166,1,RAW,24.0,37.0,0.07444373808010174
3166,2,MATCH,24.0,37.0,0.07444373808010174
3167,0,RAW,,,
3167,1,RAW,24.0,37.0,0.09319327981856707
3167,2,MATCH,24.0,37.0,0.09319327981856707
3168,0,RAW,,,
3168,1,RAW,24.0,37.0,0.09876543209876543
3168,2,MATCH,24.0,37.0,0.09876543209876543
3169,0,RAW,,,
3169,1,RAW,24.0,37.0,0.09638554216867468
3169,2,MATCH,24.0,37.0,0.09638554216867468
3170,0,RAW,,,
3170,1,RAW,24.0,37.0,0.09805261359754014
3170,2,MATCH,24.0,37.0,0.09805261359754014
3171,0,RAW,,,
3171,1,RAW,24.0,37.0,0.09858609776644434
3171,2,MATCH,24.0,37.0,0.09858609776644434
3172,0,RAW,,,
3172,1,RAW,24.0,37.0,0.12524509803921569
3172,2,MATCH,24.0,37.0,0.12524509803921569
3173,0,RAW,,,
3173,1,RAW,24.0,37.0,0.12338006820765446
3173,2,MATCH,24.0,37.0,0.12338006820765446
3174,0,RAW,,,
3174,1,RAW,24.0,37.0,0.12402125279642062
3174,2,MATCH,24.0,37.0,0.12402125279642062
3175,0,RAW,,,
3175,1,RAW,,37.0,
3175,2,FP,,37.0,
3176,0,RAW,,,
3176,1,RAW,,37.0,
3176,2,FP,,37.0,
3177,0,RAW,,,
3177,1,RAW,,37.0,
3177,2,FP,,37.0,
3178,0,RAW,,,
3178,1,RAW,,37.0,
3178,2,FP,,37.0,
3179,0,RAW,,,
3179,1,RAW,,37.0,
3179,2,FP,,37.0,
3180,0,RAW,,,
3181,0,RAW,,,
3182,0,RAW,,,
3183,0,RAW,,,
3184,0,RAW,,,
3185,0,RAW,,,
3186,0,RAW,,,
3187,0,RAW,,,
3188,0,RAW,,,
3189,0,RAW,,,
3190,0,RAW,,,
3191,0,RAW,,,
3192,0,RAW,,,
3193,0,RAW,,,
3194,0,RAW,,,
3195,0,RAW,,,
3196,0,RAW,,,
3197,0,RAW,,,
3198,0,RAW,,,
3199,0,RAW,,,
3200,0,RAW,,,
3201,0,RAW,,,
3202,0,RAW,,,
3203,0,RAW,,,
3204,0,RAW,,,
3205,0,RAW,,,
3206,0,RAW,,,
3207,0,RAW,,,
3208,0,RAW,,,
3209,0,RAW,,,
3210,0,RAW,,,
3211,0,RAW,,,
3212,0,RAW,,,
3213,0,RAW,,,
3214,0,RAW,,,
3215,0,RAW,,,
3216,0,RAW,,,
3217,0,RAW,,,
3218,0,RAW,,,
3218,1,RAW,9.0,21.0,0.06380329909741678
3218,2,MATCH,9.0,21.0,0.06380329909741678
3219,0,RAW,,,
3219,1,RAW,9.0,21.0,0.05882352941176472
3219,2,MATCH,9.0,21.0,0.05882352941176472
3220,0,RAW,,,
3220,1,RAW,9.0,21.0,0.09350237717908083
3220,2,MATCH,9.0,21.0,0.09350237717908083
3221,0,RAW,,,
3221,1,RAW,9.0,21.0,0.08841709217952165
3221,2,MATCH,9.0,21.0,0.08841709217952165
3222,0,RAW,,,
3222,1,RAW,9.0,21.0,0.058941560070228216
3222,2,MATCH,9.0,21.0,0.058941560070228216
3223,0,RAW,,,
3223,1,RAW,9.0,21.0,0.02857142857142858
3223,2,MATCH,9.0,21.0,0.02857142857142858
3224,0,RAW,,,
3224,1,RAW,9.0,21.0,0.02857142857142858
3224,2,MATCH,9.0,21.0,0.02857142857142858
3225,0,RAW,,,
3225,1,RAW,9.0,21.0,0.028169014084507005
3225,2,MATCH,9.0,21.0,0.028169014084507005
3226,0,RAW,,,
3226,1,RAW,9.0,21.0,0.046003188339785894
3226,2,MATCH,9.0,21.0,0.046003188339785894
3227,0,RAW,,,
3227,1,RAW,9.0,21.0,0.04215960421596043
3227,2,MATCH,9.0,21.0,0.04215960421596043
3228,0,RAW,,,
3228,1,RAW,9.0,21.0,0.04215960421596043
3228,2,MATCH,9.0,21.0,0.04215960421596043
3229,0,RAW,,,
3229,1,RAW,9.0,21.0,0.03947368421052633
3229,2,MATCH,9.0,21.0,0.03947368421052633
3230,0,RAW,,,
3230,1,RAW,9.0,21.0,0.0
3230,2,MATCH,9.0,21.0,0.0
3231,0,RAW,,,
3231,1,RAW,9.0,21.0,0.06676899462778207
3231,2,MATCH,9.0,21.0,0.06676899462778207
3232,0,RAW,,,
3232,1,RAW,9.0,21.0,0.012499999999999956
3232,2,MATCH,9.0,21.0,0.012499999999999956
3233,0,RAW,,,
3233,1,RAW,9.0,21.0,0.03658536585365857
3233,2,MATCH,9.0,21.0,0.03658536585365857
3234,0,RAW,,,
3234,1,RAW,9.0,21.0,0.02665950975129716
3234,2,MATCH,9.0,21.0,0.02665950975129716
3235,0,RAW,,,
3235,1,RAW,9.0,21.0,0.03742769649540656
3235,2,MATCH,9.0,21.0,0.03742769649540656
3236,0,RAW,,,
3236,1,RAW,9.0,21.0,0.03448275862068961
3236,2,MATCH,9.0,21.0,0.03448275862068961
3237,0,RAW,,,
3237,1,RAW,9.0,21.0,0.047174217655301276
3237,2,MATCH,9.0,21.0,0.047174217655301276
3238,0,RAW,,,
3238,1,RAW,9.0,21.0,0.05869275233437088
3238,2,MATCH,9.0,21.0,0.05869275233437088
3239,0,RAW,,,
3239,1,RAW,9.0,21.0,0.07314218841427733
3239,2,MATCH,9.0,21.0,0.07314218841427733
3240,0,RAW,,,
3240,1,RAW,9.0,21.0,0.03447289372049778
3240,2,MATCH,9.0,21.0,0.03447289372049778
3241,0,RAW,,,
3241,1,RAW,9.0,21.0,0.07612318357552328
3241,2,MATCH,9.0,21.0,0.07612318357552328
3242,0,RAW,,,
3242,1,RAW,9.0,21.0,0.07729786673689754
3242,2,MATCH,9.0,21.0,0.07729786673689754
3243,0,RAW,,,
3243,1,RAW,9.0,21.0,0.06397809310430669
3243,2,MATCH,9.0,21.0,0.06397809310430669
3244,0,RAW,,,
3244,1,RAW,9.0,21.0,0.15615779696208065
3244,2,MATCH,9.0,21.0,0.15615779696208065
3245,0,RAW,,,
3245,1,RAW,9.0,21.0,0.10290294627383012
3245,2,MATCH,9.0,21.0,0.10290294627383012
3246,0,RAW,,,
3246,1,RAW,9.0,21.0,0.0721247563352827
3246,2,RAW,5.0,,
3246,3,MATCH,9.0,21.0,0.0721247563352827
3246,4,MISS,5.0,,
3247,0,RAW,,,
3247,1,RAW,9.0,21.0,0.04787961696306431
3247,2,RAW,5.0,57.0,0.06645776210993604
3247,3,MATCH,9.0,21.0,0.04787961696306431
3247,4,ASCEND,5.0,57.0,0.06645776210993604
3247,5,SWITCH,5.0,57.0,0.06645776210993604
3248,0,RAW,,,
3248,1,RAW,9.0,21.0,0.06911045943304006
3248,2,RAW,5.0,57.0,0.08111855789230416
3248,3,MATCH,9.0,21.0,0.06911045943304006
3248,4,MATCH,5.0,57.0,0.08111855789230416
3249,0,RAW,,,
3249,1,RAW,9.0,21.0,0.06733630952380953
3249,2,RAW,5.0,57.0,0.11738857501569366
3249,3,MATCH,9.0,21.0,0.06733630952380953
3249,4,MATCH,5.0,57.0,0.11738857501569366
3250,0,RAW,,,
3250,1,RAW,9.0,21.0,0.06583850931677016
3250,2,RAW,5.0,57.0,0.05163753265019089
3250,3,MATCH,9.0,21.0,0.06583850931677016
3250,4,MATCH,5.0,57.0,0.05163753265019089
3251,0,RAW,,,
3251,1,RAW,9.0,21.0,0.027372911482403173
3251,2,RAW,5.0,57.0,0.06486337289539057
3251,3,MATCH,9.0,21.0,0.027372911482403173
3251,4,MATCH,5.0,57.0,0.06486337289539057
3252,0,RAW,,,
3252,1,RAW,9.0,21.0,0.06962490806570243
3252,2,RAW,5.0,57.0,0.05006790402897243
3252,3,MATCH,9.0,21.0,0.06962490806570243
3252,4,MATCH,5.0,57.0,0.05006790402897243
3253,0,RAW,,,
3253,1,RAW,9.0,21.0,0.07656897345404323
3253,2,RAW,5.0,57.0,0.0343362831858407
3253,3,MATCH,9.0,21.0,0.07656897345404323
3253,4,MATCH,5.0,57.0,0.0343362831858407
3254,0,RAW,,,
3254,1,RAW,9.0,21.0,0.10392709915382947
3254,2,RAW,5.0,57.0,0.05538857878917991
3254,3,MATCH,9.0,21.0,0.10392709915382947
3254,4,MATCH,5.0,57.0,0.05538857878917991
3255,0,RAW,,,
3255,1,RAW,9.0,21.0,0.11747990019406707
3255,2,RAW,5.0,57.0,0.03639973527465257
3255,3,MATCH,9.0,21.0,0.11747990019406707
3255,4,MATCH,5.0,57.0,0.03639973527465257
3256,0,RAW,,,
3256,1,RAW,9.0,21.0,0.12098798045172365
3256,2,RAW,5.0,57.0,0.05352837164443014
3256,3,MATCH,9.0,21.0,0.12098798045172365
3256,4,MATCH,5.0,57.0,0.05352837164443014
3257,0,RAW,,,
3257,1,RAW,9.0,21.0,0.12612386042125123
3257,2,RAW,5.0,57.0,0.06284281460586116
3257,3,MATCH,9.0,21.0,0.12612386042125123
3257,4,MATCH,5.0,57.0,0.06284281460586116
3258,0,RAW,,,
3258,1,RAW,9.0,21.0,0.13108320251177397
3258,2,RAW,5.0,57.0,0.04869202870591871
3258,3,MATCH,9.0,21.0,0.13108320251177397
3258,4,MATCH,5.0,57.0,0.04869202870591871
3259,0,RAW,,,
3259,1,RAW,9.0,21.0,0.1285821368851986
3259,2,RAW,5.0,57.0,0.055193328278999254
3259,3,MATCH,9.0,21.0,0.1285821368851986
3259,4,MATCH,5.0,57.0,0.055193328278999254
3260,0,RAW,,,
3260,1,RAW,5.0,57.0,0.059875080766745636
3260,2,RAW,,21.0,
3260,3,MATCH,5.0,57.0,0.059875080766745636
3260,4,FP,,21.0,
3261,0,RAW,,,
3261,1,RAW,5.0,57.0,0.07492281303602055
3261,2,RAW,,21.0,
3261,3,MATCH,5.0,57.0,0.07492281303602055
3261,4,FP,,21.0,
3262,0,RAW,,,
3262,1,RAW,,21.0,
3262,2,RAW,,57.0,
3262,3,FP,,21.0,
3262,4,FP,,57.0,
3263,0,RAW,,,
3263,1,RAW,,57.0,
3263,2,FP,,57.0,
3264,0,RAW,,,
3264,1,RAW,,57.0,
3264,2,FP,,57.0,
3265,0,RAW,,,
3265,1,RAW,,57.0,
3265,2,FP,,57.0,
3266,0,RAW,,,
3266,1,RAW,,57.0,
3266,2,FP,,57.0,
3267,0,RAW,,,
3267,1,RAW,,57.0,
3267,2,FP,,57.0,
3268,0,RAW,,,
3268,1,RAW,,57.0,
3268,2,FP,,57.0,
3269,0,RAW,,,
3269,1,RAW,,57.0,
3269,2,FP,,57.0,
3270,0,RAW,,,
3270,1,RAW,,57.0,
3270,2,FP,,57.0,
3271,0,RAW,,,
3271,1,RAW,,57.0,
3271,2,FP,,57.0,
3272,0,RAW,,,
3272,1,RAW,,57.0,
3272,2,FP,,57.0,
3273,0,RAW,,,
3273,1,RAW,,57.0,
3273,2,FP,,57.0,
3274,0,RAW,,,
3274,1,RAW,,57.0,
3274,2,FP,,57.0,
3275,0,RAW,,,
3276,0,RAW,,,
3277,0,RAW,,,
3278,0,RAW,,,
3279,0,RAW,,,
3280,0,RAW,,,
3281,0,RAW,,,
3282,0,RAW,,,
3283,0,RAW,,,
3284,0,RAW,,,
3285,0,RAW,,,
3286,0,RAW,,,
3287,0,RAW,,,
3288,0,RAW,,,
3288,1,RAW,25.0,,
